;   characteristic Earth spectrum at quadrature phase
;   from Virtual Planetary Laboratory 3-D spectral Earth model:
;   Robinson, T.D, Meadows, V.S., et al. 2011, Astrobiology, 11, 393.
;
;   contact: Tyler Robinson (robinson.tyler.d@gmail.com)
;
;   wavelength    intensity   solar flux   reflectance
;     [um]      [W/m**2/um/sr][W/m**2/um]
     0.343383      30.9273      984.550    0.0986858
     0.343395      26.7653      851.568    0.0987420
     0.343407      21.9739      698.752    0.0987950
     0.343418      17.7745      564.575    0.0989069
     0.343430      12.3417      391.609    0.0990086
     0.343442      8.57168      271.814    0.0990704
     0.343454      8.85433      280.590    0.0991364
     0.343466      14.6130      462.799    0.0991964
     0.343477      24.3632      771.119    0.0992572
     0.343489      32.5877      1030.82    0.0993159
     0.343501      34.7645      1099.08    0.0993703
     0.343513      32.7258      1033.81    0.0994493
     0.343525      30.7226      969.880    0.0995152
     0.343536      31.3627      989.721    0.0995522
     0.343548      35.5839      1122.25    0.0996126
     0.343560      40.0627      1262.39    0.0997005
     0.343572      39.2911      1236.90    0.0997954
     0.343584      34.4858      1084.58    0.0998919
     0.343595      32.1326      1009.78    0.0999704
     0.343607      34.2418      1074.83     0.100084
     0.343619      36.4581      1143.51     0.100162
     0.343631      34.2279      1073.01     0.100214
     0.343643      27.7837      870.321     0.100291
     0.343654      21.8129      682.819     0.100359
     0.343666      22.7079      710.617     0.100390
     0.343678      28.1199      879.729     0.100419
     0.343690      31.6956      991.474     0.100431
     0.343702      29.4967      922.345     0.100468
     0.343713      27.3140      853.760     0.100508
     0.343725      32.4722      1014.52     0.100555
     0.343737      41.1595      1285.31     0.100603
     0.343749      46.7314      1458.68     0.100646
     0.343761      44.5854      1390.92     0.100702
     0.343773      34.4228      1073.51     0.100737
     0.343784      22.0640      687.964     0.100755
     0.343796      14.1708      441.760     0.100776
     0.343808      11.7302      365.581     0.100802
     0.343820      12.5262      390.229     0.100844
     0.343832      17.2060      535.724     0.100900
     0.343843      25.6382      797.799     0.100959
     0.343855      33.0491      1028.03     0.100996
     0.343867      36.9897      1150.11     0.101040
     0.343879      36.9179      1147.43     0.101079
     0.343891      31.6777      984.213     0.101115
     0.343903      24.7651      768.887     0.101188
     0.343914      22.8836      710.263     0.101217
     0.343926      29.6308      919.326     0.101257
     0.343938      41.6425      1291.12     0.101325
     0.343950      50.6593      1570.23     0.101355
     0.343962      52.2694      1619.63     0.101387
     0.343974      42.6548      1321.29     0.101419
     0.343985      30.8430      955.130     0.101448
     0.343997      19.5343      604.650     0.101495
     0.344009      14.9993      464.011     0.101553
     0.344021      21.4991      664.537     0.101637
     0.344033      30.1771      932.543     0.101662
     0.344045      32.3382      999.398     0.101654
     0.344056      33.3402      1030.11     0.101680
     0.344068      35.5667      1098.78     0.101691
     0.344080      35.6754      1101.98     0.101706
     0.344092      30.6256      945.833     0.101723
     0.344104      23.1234      713.758     0.101777
     0.344116      18.4863      570.470     0.101805
     0.344127      14.5871      450.181     0.101796
     0.344139      9.35883      288.731     0.101831
     0.344151      5.42606      167.371     0.101848
     0.344163      4.25600      131.251     0.101870
     0.344175      4.64400      143.180     0.101897
     0.344187      4.84858      149.448     0.101923
     0.344199      5.22602      161.036     0.101952
     0.344210      8.28178      255.131     0.101979
     0.344222      12.9741      399.602     0.102000
     0.344234      17.0297      524.417     0.102019
     0.344246      21.9734      676.541     0.102036
     0.344258      29.6527      912.950     0.102039
     0.344270      32.6994      1006.54     0.102060
     0.344281      29.2472      900.153     0.102075
     0.344293      22.1851      682.760     0.102080
     0.344305      21.9567      675.672     0.102089
     0.344317      26.0102      800.366     0.102095
     0.344329      28.5691      879.042     0.102103
     0.344341      27.3761      842.282     0.102109
     0.344353      23.0950      710.561     0.102110
     0.344364      19.1522      589.283     0.102105
     0.344376      17.3057      532.495     0.102100
     0.344388      16.3912      504.385     0.102094
     0.344400      18.0727      556.188     0.102083
     0.344412      21.0030      646.442     0.102071
     0.344424      21.0283      647.293     0.102060
     0.344436      20.3419      626.283     0.102040
     0.344447      19.7537      608.296     0.102020
     0.344459      15.7083      483.814     0.102000
     0.344471      9.92052      305.616     0.101978
     0.344483      7.26380      223.824     0.101955
     0.344495      9.13582      281.568     0.101933
     0.344507      13.3438      411.335     0.101914
     0.344519      15.6092      481.204     0.101906
     0.344531      20.1835      622.274     0.101898
     0.344542      31.6857      977.057     0.101881
     0.344554      39.7254      1225.20     0.101862
     0.344566      41.3806      1276.48     0.101844
     0.344578      40.6837      1255.47     0.101804
     0.344590      33.9999      1049.43     0.101782
     0.344602      24.9583      770.479     0.101766
     0.344614      22.1329      683.770     0.101690
     0.344626      29.8128      921.593     0.101628
     0.344637      38.7955      1199.49     0.101609
     0.344649      41.9477      1297.23     0.101588
     0.344661      40.1384      1241.47     0.101572
     0.344673      35.1842      1088.42     0.101555
     0.344685      29.4521      911.239     0.101539
     0.344697      22.3798      692.521     0.101525
     0.344709      16.0677      497.384     0.101487
     0.344721      11.3322      350.892     0.101460
     0.344732      12.4968      386.941     0.101462
     0.344744      22.0470      682.758     0.101445
     0.344756      32.7412      1014.38     0.101401
     0.344768      36.8748      1143.05     0.101348
     0.344780      33.0080      1023.74     0.101293
     0.344792      27.1831      843.315     0.101265
     0.344804      23.0485      715.407     0.101214
     0.344816      19.4129      602.612     0.101205
     0.344828      18.8970      586.494     0.101223
     0.344839      25.6518      796.245     0.101209
     0.344851      36.5090      1133.44     0.101193
     0.344863      44.2679      1374.20     0.101202
     0.344875      47.6371      1478.70     0.101208
     0.344887      48.9058      1517.77     0.101229
     0.344899      49.0458      1522.20     0.101223
     0.344911      49.6983      1542.58     0.101214
     0.344923      51.4254      1596.40     0.101201
     0.344935      52.7903      1639.06     0.101183
     0.344947      52.8983      1642.67     0.101168
     0.344958      49.8383      1547.92     0.101150
     0.344970      41.5574      1291.01     0.101127
     0.344982      32.3027      1003.72     0.101105
     0.344994      27.6048      857.876     0.101090
     0.345006      27.0732      841.466     0.101077
     0.345018      28.8508      896.927     0.101053
     0.345030      31.4416      977.781     0.101021
     0.345042      35.4006      1101.28     0.100987
     0.345054      42.9048      1335.17     0.100953
     0.345066      49.1582      1530.28     0.100919
     0.345077      49.4618      1540.28     0.100883
     0.345089      46.0316      1434.05     0.100842
     0.345101      41.4641      1292.30     0.100800
     0.345113      35.8627      1117.87     0.100786
     0.345125      31.2472      974.383     0.100747
     0.345137      31.8363      993.357     0.100686
     0.345149      36.0041      1123.64     0.100664
     0.345161      37.4602      1169.37     0.100640
     0.345173      36.4340      1137.67     0.100610
     0.345185      37.8305      1181.54     0.100587
     0.345197      41.6411      1301.23     0.100535
     0.345208      46.8077      1463.49     0.100479
     0.345220      50.2718      1572.44     0.100439
     0.345232      49.6180      1552.35     0.100415
     0.345244      42.9883      1345.14     0.100400
     0.345256      35.7766      1119.59     0.100390
     0.345268      31.7635      994.068     0.100383
     0.345280      28.0118      876.728     0.100375
     0.345292      22.8850      716.309     0.100369
     0.345304      19.3396      605.594     0.100326
     0.345316      17.9245      561.378     0.100309
     0.345328      19.3456      605.762     0.100330
     0.345340      24.2663      760.034     0.100305
     0.345352      28.2018      883.405     0.100292
     0.345363      26.4373      828.230     0.100280
     0.345375      19.4915      610.722     0.100265
     0.345387      12.3493      387.004     0.100248
     0.345399      13.9538      437.376     0.100227
     0.345411      21.3137      668.185     0.100210
     0.345423      25.8998      812.060     0.100198
     0.345435      22.0861      692.547     0.100189
     0.345447      17.5459      550.226     0.100181
     0.345459      20.4277      640.639     0.100174
     0.345471      30.4371      954.612     0.100167
     0.345483      39.1845      1229.05     0.100160
     0.345495      42.5635      1335.14     0.100152
     0.345507      39.3301      1233.81     0.100144
     0.345519      34.1656      1071.88     0.100137
     0.345531      33.9142      1064.05     0.100131
     0.345542      37.4233      1174.18     0.100128
     0.345554      38.6906      1213.97     0.100126
     0.345566      37.4869      1176.24     0.100123
     0.345578      36.7998      1154.73     0.100119
     0.345590      36.9050      1158.07     0.100115
     0.345602      36.5298      1146.33     0.100112
     0.345614      35.3373      1108.95     0.100108
     0.345626      36.6375      1149.80     0.100105
     0.345638      43.3701      1361.14     0.100101
     0.345650      50.4934      1584.75     0.100098
     0.345662      51.9390      1630.18     0.100094
     0.345674      48.7465      1530.03     0.100090
     0.345686      44.9232      1410.08     0.100087
     0.345698      43.9179      1378.57     0.100083
     0.345710      45.2810      1421.41     0.100080
